"iso3c","year","measles_cases","population","MCV1_coverage","MCV2_coverage"
"ECU","2002",0,13070609,99,NA
"ECU","2001",2,12845521,99,NA
"ECU","2000",0,12626507,99,NA
"ECU","1999",0,12412046,99,NA
"ECU","1998",0,12199693,89,NA
"ECU","1997",0,11987838,77,NA
"ECU","1996",42,11775221,79,NA
"ECU","1995",919,11561683,81,NA
"ECU","1994",3668,11347652,83,NA
"ECU","1993",3627,11132829,85,NA
"ECU","1992",4356,10914222,69,NA
"ECU","1991",1585,10686279,54,NA
"ECU","1990",1646,10449837,60,NA
"ECU","1989",3649,10210185,57,NA
"ECU","1988",8004,9969788,53,NA
"ECU","1987",1537,9729376,47,NA
"ECU","1986",839,9490096,50,NA
"ECU","1985",1183,9254311,51,NA
"ECU","1984",6979,9022979,54,NA
"ECU","1983",2556,8795873,34,NA
"ECU","1982",1647,8572607,45,NA
"ECU","1981",4678,8352602,31,NA
"ECU","1980",2722,8135845,24,NA
"EGY","2023",267,112716598,NA,NA
"EGY","2022",14,110990103,96,96
"EGY","2021",0,109262178,96,96
"EGY","2020",3,107465134,94,94
"EGY","2019",0,105618671,95,94
"EGY","2018",48,103740765,94,94
"EGY","2017",24,101789386,94,94
"EGY","2016",225,99784030,95,96
"EGY","2015",5432,97723799,92,92
"EGY","2014",1314,95592324,93,93
"EGY","2013",405,93377890,96,96
"EGY","2012",245,91240376,93,92
"EGY","2011",26,89200054,96,97
"EGY","2010",16,87252413,96,97
"EGY","2009",608,85501064,95,96
"EGY","2008",668,83844783,92,96
"EGY","2007",1684,82218755,97,97
"EGY","2006",953,80629670,98,97
"EGY","2005",77,79075310,98,97
"EGY","2004",80,77522427,97,96
"EGY","2003",164,75963322,98,97
"EGY","2002",653,74393759,97,96
"EGY","2001",2150,72854261,97,99
"EGY","2000",2633,71371371,98,97
"EGY","1999",1547,69907887,96,NA
"EGY","1998",4868,68446011,98,NA
"EGY","1997",4606,66993728,92,NA
"EGY","1996",4403,65565195,92,NA
"EGY","1995",1833,64166908,89,NA
"EGY","1994",1444,62775847,89,NA
"EGY","1993",2874,61382200,89,NA
"EGY","1992",4403,59989142,89,NA
"EGY","1991",1231,58611032,89,NA
"EGY","1990",887,57214630,86,NA
"EGY","1989",4057,55765843,86,NA
"EGY","1988",3672,54298446,85,NA
"EGY","1987",1805,52841319,76,NA
"EGY","1986",1176,51424313,78,NA
"EGY","1985",5554,50035843,74,NA
"EGY","1984",4898,48676443,47,NA
"EGY","1983",813,47353665,41,NA
"EGY","1982",7365,46088647,41,NA
"EGY","1981",1777,44899573,41,NA
"EGY","1980",839,43748556,41,NA
"SLV","2023",0,6364943,NA,NA
"SLV","2022",0,6336392,65,58
"SLV","2021",0,6314167,85,70
"SLV","2020",0,6292731,74,56
"SLV","2019",0,6280217,85,87
"SLV","2018",0,6276342,87,85
"SLV","2017",0,6266654,89,86
"SLV","2016",0,6250510,98,87
"SLV","2015",NA,6231066,97,88
"SLV","2014",0,6209526,96,85
"SLV","2013",0,6185642,94,85
"SLV","2012",0,6161289,93,95
"SLV","2011",0,6137349,89,81
"SLV","2010",0,6114034,92,78
"SLV","2009",0,6091188,91,82
"SLV","2008",0,6068099,95,79
"SLV","2007",0,6044131,99,86
"SLV","2006",0,6034436,98,89
"SLV","2005",0,6037817,99,85
"SLV","2004",0,6035655,93,80
"SLV","2003",0,6026849,90,77
"SLV","2002",0,6011275,93,NA
"SLV","2001",2,5988095,95,NA
"SLV","2000",0,5958482,97,NA
"SLV","1999",0,5923852,94,NA
"SLV","1998",0,5885083,99,NA
"SLV","1997",0,5842638,98,NA
"SLV","1996",1,5797140,94,NA
"SLV","1995",0,5748195,93,NA
"SLV","1994",0,5693038,80,NA
"SLV","1993",38,5630987,86,NA
"SLV","1992",509,5552206,55,NA
"SLV","1991",0,5461070,54,NA
"SLV","1990",0,5367179,98,NA
"SLV","1989",0,5270825,73,NA
"SLV","1988",787,5170440,63,NA
"SLV","1987",405,5067200,48,NA
"SLV","1986",278,4970788,51,NA
"SLV","1985",1413,4876757,71,NA
"SLV","1984",4775,4782219,41,NA
"SLV","1983",2407,4689680,46,NA
"SLV","1982",3664,4599904,43,NA
"SLV","1981",12554,4549173,44,NA
"SLV","1980",2315,4508992,45,NA
"GNQ","2023",270,1714671,NA,NA
"GNQ","2022",49,1674908,53,13
"GNQ","2021",43,1634466,53,17
"GNQ","2020",53,1596049,53,NA
"GNQ","2019",0,1553031,53,NA
"GNQ","2018",0,1502091,53,NA
"GNQ","2017",1,1450694,53,NA
"GNQ","2016",1699,1398927,53,NA
"GNQ","2015",1250,1346973,50,NA
"GNQ","2014",13,1295183,53,NA
"GNQ","2013",321,1243941,51,NA
"GNQ","2012",1190,1193636,49,NA
"GNQ","2011",0,1144588,46,NA
"GNQ","2010",0,1094524,44,NA
"GNQ","2009",78,1043686,45,NA
"GNQ","2008",436,994971,45,NA
"GNQ","2007",5,948814,46,NA
"GNQ","2006",0,905418,47,NA
"GNQ","2005",NA,864726,47,NA
"GNQ","2004",38,826355,48,NA
"GNQ","2003",18,789681,48,NA
"GNQ","2002",24,754115,49,NA
"GNQ","2001",1339,719270,50,NA
"GNQ","2000",NA,684977,50,NA
"GNQ","1999",NA,655029,51,NA
"GNQ","1998",NA,629734,82,NA
"GNQ","1997",0,605570,82,NA
"GNQ","1996",1,582573,81,NA
"GNQ","1995",44,560740,81,NA
"GNQ","1994",270,539992,80,NA
"GNQ","1993",157,520236,79,NA
"GNQ","1992",297,501334,82,NA
"GNQ","1991",32,483142,85,NA
"GNQ","1990",32,465549,88,NA
"GNQ","1989",582,448420,18,NA
"GNQ","1988",14875,431587,46,NA
"GNQ","1987",11865,414769,32,NA
"GNQ","1986",788,397276,17,NA
"GNQ","1985",464,378379,11,NA
"GNQ","1984",198,357995,NA,NA
"GNQ","1983",NA,336744,NA,NA
"GNQ","1982",NA,315741,NA,NA
"GNQ","1981",NA,296950,NA,NA
"GNQ","1980",NA,282509,NA,NA
"ERI","2023",54,3748901,NA,NA
"ERI","2022",28,3684032,93,85
"ERI","2021",25,3620312,93,85
"ERI","2020",12,3555868,93,85
"ERI","2019",6,3498818,93,85
"ERI","2018",70,3445374,93,85
"ERI","2017",1199,3396933,93,88
"ERI","2016",142,3365287,95,88
"ERI","2015",198,3340006,97,88
"ERI","2014",127,3323425,90,NA
"ERI","2013",45,3296367,94,NA
"ERI","2012",194,3252596,98,NA
"ERI","2011",48,3207570,96,NA
"ERI","2010",51,3147727,95,NA
"ERI","2009",82,3083888,93,NA
"ERI","2008",0,3005779,91,NA
"ERI","2007",55,2926168,92,NA
"ERI","2006",128,2880093,94,NA
"ERI","2005",19,2831732,95,NA
"ERI","2004",24,2763140,96,NA
"ERI","2003",376,2653390,92,NA
"ERI","2002",460,2547424,83,NA
"ERI","2001",204,2461927,84,NA
"ERI","2000",789,2392880,76,NA
"ERI","1999",320,2356477,88,NA
"ERI","1998",316,2322753,79,NA
"ERI","1997",777,2291561,73,NA
"ERI","1996",1783,2264073,66,NA
"ERI","1995",185,2157220,58,NA
"ERI","1994",541,2042500,51,NA
"ERI","1993",267,1981419,34,NA
"ERI","1992",NA,1921153,NA,NA
"ERI","1991",NA,2039220,NA,NA
"ERI","1990",NA,2149960,NA,NA
"ERI","1989",NA,2102131,NA,NA
"ERI","1988",NA,2051546,NA,NA
"ERI","1987",NA,2000355,NA,NA
"ERI","1986",NA,1949611,NA,NA
"ERI","1985",NA,1899243,NA,NA
"ERI","1984",NA,1849594,NA,NA
"ERI","1983",NA,1799814,NA,NA
"ERI","1982",NA,1751045,NA,NA
"ERI","1981",NA,1703789,NA,NA
"ERI","1980",NA,1657982,NA,NA
"EST","2023",4,1366188,NA,NA
"EST","2022",0,1348840,82,68
"EST","2021",0,1330932,89,84
"EST","2020",0,1329522,91,87
"EST","2019",27,1326898,88,90
"EST","2018",10,1321977,87,88
"EST","2017",1,1317384,93,91
"EST","2016",2,1315790,93,92
"EST","2015",4,1315407,93,92
"EST","2014",0,1314545,93,93
"EST","2013",2,1317997,94,92
"EST","2012",4,1322696,94,94
"EST","2011",7,1327439,94,95
"EST","2010",0,1331475,95,95
"EST","2009",0,1334515,95,96
"EST","2008",0,1337090,95,97
"EST","2007",1,1340680,96,96
"EST","2006",27,1346810,96,98
"EST","2005",2,1354775,96,98
"EST","2004",0,1362550,96,97
"EST","2003",0,1370720,95,96
"EST","2002",0,1379350,95,94
"EST","2001",0,1388115,95,84
"EST","2000",9,1396985,93,89
"EST","1999",12,1390244,92,NA
"EST","1998",17,1386156,89,NA
"EST","1997",18,1399535,88,NA
"EST","1996",19,1415594,86,NA
"EST","1995",17,1436634,81,NA
"EST","1994",230,1462514,76,NA
"EST","1993",312,1494128,74,NA
"EST","1992",71,1533091,NA,NA
"EST","1991",129,1561314,NA,NA
"EST","1990",33,1569174,NA,NA
"EST","1989",NA,1568131,NA,NA
"EST","1988",NA,1561900,NA,NA
"EST","1987",NA,1552221,NA,NA
"EST","1986",NA,1540190,NA,NA
"EST","1985",NA,1528781,NA,NA
"EST","1984",NA,1518617,NA,NA
"EST","1983",NA,1508745,NA,NA
"EST","1982",NA,1498414,NA,NA
"EST","1981",NA,1487666,NA,NA
"EST","1980",NA,1477219,NA,NA
"SWZ","2023",3,1210822,NA,NA
"SWZ","2022",64,1201670,83,77
"SWZ","2021",29,1192271,80,69
"SWZ","2020",1,1180655,76,70
"SWZ","2019",0,1169613,81,75
"SWZ","2018",0,1160428,85,75
"SWZ","2017",0,1151390,89,70
"SWZ","2016",1,1142524,89,76
"SWZ","2015",0,1133936,89,83
"SWZ","2014",0,1125865,97,89
"SWZ","2013",0,1118319,96,89
"SWZ","2012",0,1111444,88,52
"SWZ","2011",0,1105371,87,92
"SWZ","2010",313,1099920,94,99
"SWZ","2009",26,1094886,94,99
"SWZ","2008",1,1089870,94,99
"SWZ","2007",0,1084008,94,99
"SWZ","2006",0,1077735,93,99
"SWZ","2005",0,1071886,93,99
"SWZ","2004",0,1065764,93,99
"SWZ","2003",350,1058797,93,99
"SWZ","2002",37,1050809,93,99
"SWZ","2001",49,1041396,93,NA
"SWZ","2000",10,1030496,92,NA
"SWZ","1999",0,1018370,92,NA
"SWZ","1998",180,1005158,92,NA
"SWZ","1997",609,990734,92,NA
"SWZ","1996",2201,973587,82,NA
"SWZ","1995",171,953573,94,NA
"SWZ","1994",610,953737,94,NA
"SWZ","1993",7148,953451,85,NA
"SWZ","1992",2042,925165,85,NA
"SWZ","1991",1467,889712,80,NA
"SWZ","1990",1465,854011,85,NA
"SWZ","1989",1461,825952,85,NA
"SWZ","1988",1581,794434,85,NA
"SWZ","1987",4261,758669,65,NA
"SWZ","1986",2253,730150,74,NA
"SWZ","1985",3253,702400,54,NA
"SWZ","1984",4794,677303,50,NA
"SWZ","1983",3267,655505,46,NA
"SWZ","1982",9185,634439,38,NA
"SWZ","1981",2592,616210,30,NA
"SWZ","1980",NA,598564,NA,NA
"ETH","2023",24038,126527060,NA,NA
"ETH","2022",9292,123379924,56,48
"ETH","2021",1953,120283026,54,46
"ETH","2020",1952,117190911,60,46
"ETH","2019",3998,114120594,58,41
"ETH","2018",1752,111129438,55,NA
"ETH","2017",1921,108197950,59,NA
"ETH","2016",4579,105293228,57,NA
"ETH","2015",17745,102471895,56,NA
"ETH","2014",12739,99746766,54,NA
"ETH","2013",5253,97084366,55,NA
"ETH","2012",4347,94451280,62,NA
"ETH","2011",3255,91817929,68,NA
"ETH","2010",4235,89237791,64,NA
"ETH","2009",1176,86755585,59,NA
"ETH","2008",3511,84357105,54,NA
"ETH","2007",1446,81996185,49,NA
"ETH","2006",1451,79691050,44,NA
"ETH","2005",357,77469940,40,NA
"ETH","2004",73,75301026,35,NA
"ETH","2003",228,73168838,35,NA
"ETH","2002",3332,71073215,36,NA
"ETH","2001",2366,69018932,35,NA
"ETH","2000",1660,67031867,36,NA
"ETH","1999",5329,65077579,37,NA
"ETH","1998",1603,63136493,44,NA
"ETH","1997",1113,61233480,51,NA
"ETH","1996",1586,59347649,54,NA
"ETH","1995",562,57476536,38,NA
"ETH","1994",1133,55620211,54,NA
"ETH","1993",1152,53791672,22,NA
"ETH","1992",4815,52011554,12,NA
"ETH","1991",497,49937430,17,NA
"ETH","1990",1836,47878073,38,NA
"ETH","1989",4169,46195954,23,NA
"ETH","1988",7575,44511537,15,NA
"ETH","1987",4832,42851957,13,NA
"ETH","1986",3760,41455309,10,NA
"ETH","1985",66544,40285965,12,NA
"ETH","1984",9843,39202890,8,NA
"ETH","1983",5866,38235187,7,NA
"ETH","1982",10527,37213393,7,NA
"ETH","1981",9784,35818844,3,NA
"ETH","1980",10690,34945469,4,NA
"FJI","2023",NA,936375,NA,NA
"FJI","2022",NA,929766,99,78
"FJI","2021",NA,924610,99,72
"FJI","2020",NA,920422,96,65
"FJI","2019",28,918465,96,66
"FJI","2018",0,918996,95,89
"FJI","2017",NA,919019,99,86
"FJI","2016",5,918371,97,83
"FJI","2015",NA,917200,97,94
"FJI","2014",NA,915560,99,86
"FJI","2013",NA,913453,94,92
"FJI","2012",0,911059,98,92
"FJI","2011",NA,908355,96,93
"FJI","2010",0,905169,96,93
"FJI","2009",1,901383,95,93
"FJI","2008",0,896731,95,93
"FJI","2007",0,890648,94,94
"FJI","2006",136,883083,92,94
"FJI","2005",NA,874923,90,74
"FJI","2004",37,866694,88,NA
"FJI","2003",305,858306,86,NA
"FJI","2002",304,849891,85,NA
"FJI","2001",17,841320,83,NA
"FJI","2000",NA,832509,81,NA
"FJI","1999",NA,823422,79,NA
"FJI","1998",NA,813947,77,NA
"FJI","1997",828,804572,75,NA
"FJI","1996",39,796538,94,NA
"FJI","1995",414,792246,94,NA
"FJI","1994",39,790803,96,NA
"FJI","1993",425,789198,96,NA
"FJI","1992",969,786859,91,NA
"FJI","1991",NA,784832,93,NA
"FJI","1990",32,780430,84,NA
"FJI","1989",53,772704,65,NA
"FJI","1988",610,764370,69,NA
"FJI","1987",1075,754778,64,NA
"FJI","1986",385,742658,61,NA
"FJI","1985",152,727461,57,NA
"FJI","1984",827,710561,22,NA
"FJI","1983",313,693593,25,NA
"FJI","1982",902,676967,2,NA
"FJI","1981",1003,660630,40,NA
"FJI","1980",913,644582,32,NA
"FIN","2023",1,5584264,NA,NA
"FIN","2022",0,5556106,94,92
"FIN","2021",3,5541017,93,93
"FIN","2020",4,5529543,95,93
"FIN","2019",12,5521606,96,93
"FIN","2018",15,5515525,96,93
"FIN","2017",11,5508214,94,92
"FIN","2016",4,5495303,94,85
"FIN","2015",2,5479531,95,NA
"FIN","2014",NA,5461512,96,NA
"FIN","2013",2,5438972,97,NA
"FIN","2012",NA,5413971,97,NA
"FIN","2011",27,5388272,97,NA
"FIN","2010",5,5363352,98,NA
"FIN","2009",2,5338871,98,NA
"FIN","2008",5,5313399,97,NA
"FIN","2007",0,5288720,98,NA
"FIN","2006",0,5266268,97,NA
"FIN","2005",1,5246096,97,NA
"FIN","2004",0,5228172,97,NA
"FIN","2003",0,5213014,97,NA
"FIN","2002",0,5200598,96,NA
"FIN","2001",1,5188008,96,NA
"FIN","2000",NA,5176209,96,NA
"FIN","1999",NA,5165474,96,NA
"FIN","1998",1,5153498,96,NA
"FIN","1997",0,5139835,96,NA
"FIN","1996",0,5124573,98,NA
"FIN","1995",6,5107790,98,NA
"FIN","1994",1,5088333,99,NA
"FIN","1993",0,5066447,99,NA
"FIN","1992",5,5041992,99,NA
"FIN","1991",8,5013740,97,NA
"FIN","1990",3,4986431,97,NA
"FIN","1989",1032,4964371,95,NA
"FIN","1988",129,4946481,98,NA
"FIN","1987",635,4932123,92,NA
"FIN","1986",741,4918154,87,NA
"FIN","1985",614,4902206,85,NA
"FIN","1984",729,4881803,83,NA
"FIN","1983",4751,4855787,81,NA
"FIN","1982",5402,4826933,75,NA
"FIN","1981",3813,4799964,70,NA
"FIN","1980",2147,4779535,NA,NA
"FRA","2023",117,68170228,NA,NA
"FRA","2022",15,67971311,94,90
"FRA","2021",16,67764304,94,90
"FRA","2020",240,67571107,94,90
"FRA","2019",2637,67388001,92,86
"FRA","2018",2921,67158348,90,83
"FRA","2017",519,66918020,90,80
"FRA","2016",79,66724104,90,80
"FRA","2015",157,66548272,91,79
"FRA","2014",267,66312067,91,77
"FRA","2013",272,66002289,90,75
"FRA","2012",NA,65662240,91,72
"FRA","2011",14949,65345233,89,67
"FRA","2010",5048,65030575,89,61
"FRA","2009",1541,64710879,89,NA
"FRA","2008",604,64379696,89,NA
"FRA","2007",39,64021737,90,NA
"FRA","2006",40,63628261,89,NA
"FRA","2005",36,63188395,87,NA
"FRA","2004",4448,62716306,88,NA
"FRA","2003",NA,62256970,87,NA
"FRA","2002",5185,61816234,86,NA
"FRA","2001",NA,61367388,85,NA
"FRA","2000",10000,60921384,84,NA
"FRA","1999",NA,60504420,83,NA
"FRA","1998",NA,60192790,82,NA
"FRA","1997",80000,59969944,83,NA
"FRA","1996",66000,59756533,84,NA
"FRA","1995",54239,59543659,83,NA
"FRA","1994",44005,59327585,80,NA
"FRA","1993",77232,59106166,78,NA
"FRA","1992",109548,58849943,76,NA
"FRA","1991",156849,58557577,74,NA
"FRA","1990",NA,58044701,71,NA
"FRA","1989",NA,57766282,58,NA
"FRA","1988",NA,57472651,51,NA
"FRA","1987",NA,57168409,45,NA
"FRA","1986",931,56865193,39,NA
"FRA","1985",399,56569195,35,NA
"FRA","1984",978,56275701,26,NA
"FRA","1983",870,55992656,15,NA
"FRA","1982",812,55694106,NA,NA
"FRA","1981",1132,55371044,NA,NA
"FRA","1980",1244,55052582,NA,NA
"PYF","2023",0,308872,NA,NA
"PYF","2022",0,306279,NA,NA
"PYF","2021",0,304032,NA,NA
"PYF","2020",0,301920,NA,NA
"PYF","2019",NA,299717,NA,NA
"PYF","2018",NA,297606,NA,NA
"PYF","2017",NA,295450,NA,NA
"PYF","2016",NA,293541,NA,NA
"PYF","2015",NA,291787,NA,NA
"PYF","2014",NA,289873,NA,NA
"PYF","2013",NA,288032,NA,NA
"PYF","2012",NA,286584,NA,NA
"PYF","2011",0,285265,NA,NA
"PYF","2010",0,283788,NA,NA
"PYF","2009",0,282283,NA,NA
"PYF","2008",0,280558,NA,NA
"PYF","2007",0,278178,NA,NA
"PYF","2006",NA,274901,NA,NA
"PYF","2005",NA,271060,NA,NA
"PYF","2004",NA,267132,NA,NA
"PYF","2003",NA,263173,NA,NA
"PYF","2002",NA,259137,NA,NA
"PYF","2001",3,255049,NA,NA
"PYF","2000",NA,250927,NA,NA
"PYF","1999",13,246821,NA,NA
"PYF","1998",0,242882,NA,NA
"PYF","1997",518,239036,NA,NA
"PYF","1996",387,235189,NA,NA
"PYF","1995",7,231446,NA,NA
"PYF","1994",95,227682,NA,NA
"PYF","1993",21,223714,NA,NA
"PYF","1992",22,219621,NA,NA
"PYF","1991",31,215444,NA,NA
"PYF","1990",30,211089,NA,NA
"PYF","1989",82,206571,NA,NA
"PYF","1988",18,201740,NA,NA
"PYF","1987",40,196856,NA,NA
"PYF","1986",43,192196,NA,NA
"PYF","1985",1927,187578,NA,NA
"PYF","1984",113,183146,NA,NA
"PYF","1983",1015,179042,NA,NA
"PYF","1982",1187,174343,NA,NA
"PYF","1981",1281,168892,NA,NA
"PYF","1980",379,163591,NA,NA
"GAB","2023",1167,2436566,NA,NA
"GAB","2022",1293,2388992,52,NA
"GAB","2021",134,2341179,64,NA
"GAB","2020",9,2292573,53,NA
"GAB","2019",2,2242785,62,NA
"GAB","2018",1,2192012,59,NA
"GAB","2017",1075,2140215,63,NA
"GAB","2016",1509,2086206,64,NA
"GAB","2015",27,2028517,68,NA
"GAB","2014",33,1966855,61,NA
"GAB","2013",122,1902226,70,NA
"GAB","2012",2,1836705,71,NA
"GAB","2011",2,1772500,72,NA
"GAB","2010",1,1711105,62,NA
"GAB","2009",0,1653542,63,NA
"GAB","2008",3,1599978,67,NA
"GAB","2007",0,1549774,62,NA
"GAB","2006",90,1502534,55,NA
"GAB","2005",0,1458353,55,NA
"GAB","2004",63,1417110,55,NA
"GAB","2003",NA,1378398,55,NA
"GAB","2002",110,1341696,55,NA
"GAB","2001",5129,1306590,55,NA
"GAB","2000",15,1272935,55,NA
"GAB","1999",NA,1240764,55,NA
"GAB","1998",NA,1209832,56,NA
"GAB","1997",NA,1179806,56,NA
"GAB","1996",70,1150601,57,NA
"GAB","1995",NA,1121964,57,NA
"GAB","1994",NA,1093611,60,NA
"GAB","1993",958,1065390,63,NA
"GAB","1992",1245,1037446,66,NA
"GAB","1991",NA,1009995,71,NA
"GAB","1990",738,983028,76,NA
"GAB","1989",1780,956509,76,NA
"GAB","1988",655,930464,68,NA
"GAB","1987",2074,905016,67,NA
"GAB","1986",6826,880340,66,NA
"GAB","1985",5222,856482,58,NA
"GAB","1984",7234,833417,NA,NA
"GAB","1983",4324,811098,NA,NA
"GAB","1982",1747,789585,NA,NA
"GAB","1981",2306,768904,NA,NA
"GAB","1980",1641,749078,NA,NA
"GMB","2023",38,2773168,NA,NA
"GMB","2022",58,2705992,74,52
"GMB","2021",0,2639916,79,61
"GMB","2020",NA,2573995,82,61
"GMB","2019",1,2508883,85,61
"GMB","2018",4,2444916,91,71
"GMB","2017",1,2381182,90,68
"GMB","2016",45,2317206,97,79
"GMB","2015",71,2253133,97,81
"GMB","2014",1,2189019,96,73
"GMB","2013",0,2124869,96,53
"GMB","2012",0,2061014,95,56
"GMB","2011",0,1998212,91,NA
"GMB","2010",2,1937275,92,NA
"GMB","2009",0,1878119,96,NA
"GMB","2008",0,1820542,92,NA
"GMB","2007",0,1764883,88,NA
"GMB","2006",0,1711294,89,NA
"GMB","2005",0,1660368,91,NA
"GMB","2004",0,1612225,92,NA
"GMB","2003",119,1566257,90,NA
"GMB","2002",32,1522223,90,NA
"GMB","2001",99,1479449,89,NA
"GMB","2000",336,1437539,89,NA
"GMB","1999",856,1396499,90,NA
"GMB","1998",NA,1356189,90,NA
"GMB","1997",1500,1317002,91,NA
"GMB","1996",15,1279070,94,NA
"GMB","1995",130,1242155,91,NA
"GMB","1994",280,1205882,89,NA
"GMB","1993",912,1168309,87,NA
"GMB","1992",364,1127152,83,NA
"GMB","1991",164,1083536,87,NA
"GMB","1990",NA,1040616,86,NA
"GMB","1989",NA,999732,85,NA
"GMB","1988",NA,960837,80,NA
"GMB","1987",NA,923914,88,NA
"GMB","1986",3997,888980,62,NA
"GMB","1985",1628,855958,75,NA
"GMB","1984",NA,824798,79,NA
"GMB","1983",1372,795563,70,NA
"GMB","1982",1566,768272,71,NA
"GMB","1981",262,742846,70,NA
"GMB","1980",284,718586,69,NA
"GEO","2023",39,3760365,NA,NA
"GEO","2022",NA,3712502,90,78
"GEO","2021",5,3708610,90,81
"GEO","2020",20,3722716,91,77
"GEO","2019",3918,3720161,99,97
"GEO","2018",2199,3726549,98,96
"GEO","2017",94,3728004,95,90
"GEO","2016",14,3727505,93,85
"GEO","2015",431,3725276,96,91
"GEO","2014",3188,3719414,92,87
"GEO","2013",7872,3717668,97,89
"GEO","2012",31,3728874,93,79
"GEO","2011",64,3756441,91,77
"GEO","2010",22,3786695,94,84
"GEO","2009",23,3814419,83,71
"GEO","2008",56,3848449,97,87
"GEO","2007",44,3860158,97,92
"GEO","2006",334,3880347,96,88
"GEO","2005",1356,3902469,90,87
"GEO","2004",6847,3927340,86,75
"GEO","2003",216,3951736,76,57
"GEO","2002",199,3978515,75,40
"GEO","2001",35,4014373,74,8
"GEO","2000",50,4077131,73,NA
"GEO","1999",144,4157192,76,NA
"GEO","1998",218,4243607,73,NA
"GEO","1997",342,4349913,69,NA
"GEO","1996",304,4491699,65,NA
"GEO","1995",181,4657722,61,NA
"GEO","1994",723,4836076,63,NA
"GEO","1993",409,4911100,61,NA
"GEO","1992",115,4873500,16,NA
"GEO","1991",352,4835900,NA,NA
"GEO","1990",NA,4802000,NA,NA
"GEO","1989",NA,4803300,NA,NA
"GEO","1988",NA,4790700,NA,NA
"GEO","1987",NA,4743500,NA,NA
"GEO","1986",NA,4704500,NA,NA
"GEO","1985",NA,4662900,NA,NA
"GEO","1984",NA,4622200,NA,NA
"GEO","1983",NA,4582900,NA,NA
"GEO","1982",NA,4542800,NA,NA
"GEO","1981",NA,4504500,NA,NA
"GEO","1980",NA,4467700,NA,NA
"DEU","2023",79,84482267,NA,NA
"DEU","2022",NA,83797985,97,93
"DEU","2021",NA,83196078,97,93
"DEU","2020",76,83160871,97,93
"DEU","2019",514,83092962,97,93
"DEU","2018",543,82905782,97,93
"DEU","2017",929,82657002,97,93
"DEU","2016",326,82348669,97,93
"DEU","2015",2464,81686611,97,93
"DEU","2014",443,80982500,97,93
"DEU","2013",1771,80645605,97,93
"DEU","2012",166,80425823,97,93
"DEU","2011",1607,80274983,97,93
"DEU","2010",780,81776930,97,93
"DEU","2009",574,81902307,97,93
"DEU","2008",917,82110097,97,92
"DEU","2007",567,82266372,97,92
"DEU","2006",2307,82376451,96,90
"DEU","2005",778,82469422,96,91
"DEU","2004",121,82516260,96,89
"DEU","2003",779,82534176,95,83
"DEU","2002",4657,82488495,94,77
"DEU","2001",6024,82349925,94,NA
"DEU","2000",NA,82211508,92,NA
"DEU","1999",NA,82100243,92,NA
"DEU","1998",NA,82047195,92,NA
"DEU","1997",NA,82034771,91,NA
"DEU","1996",NA,81914831,91,NA
"DEU","1995",NA,81678051,92,NA
"DEU","1994",NA,81438348,90,NA
"DEU","1993",NA,81156363,89,NA
"DEU","1992",NA,80624598,75,NA
"DEU","1991",NA,80013896,75,NA
"DEU","1990",NA,79433029,75,NA
"DEU","1989",45,78751283,75,NA
"DEU","1988",17,78144619,75,NA
"DEU","1987",189,77839920,75,NA
"DEU","1986",199,77720436,70,NA
"DEU","1985",568,77684873,50,NA
"DEU","1984",11759,77858685,48,NA
"DEU","1983",9798,78128282,47,NA
"DEU","1982",2029,78333366,50,NA
"DEU","1981",5290,78407907,50,NA
"DEU","1980",28745,78288576,25,NA
"GHA","2023",2282,34121985,NA,NA
"GHA","2022",395,33475870,95,84
"GHA","2021",52,32833031,94,83
"GHA","2020",88,32180401,88,79
"GHA","2019",1274,31522290,92,83
"GHA","2018",34,30870641,92,83
"GHA","2017",19,30222262,95,83
"GHA","2016",32,29554303,89,75
"GHA","2015",23,28870939,89,63
"GHA","2014",124,28196358,92,67
"GHA","2013",319,27525597,89,54
"GHA","2012",1613,26858762,88,52
"GHA","2011",120,26205941,91,NA
"GHA","2010",641,25574719,93,NA
"GHA","2009",101,24950762,93,NA
"GHA","2008",82,24326087,86,NA
"GHA","2007",6,23708320,95,NA
"GHA","2006",420,23098586,85,NA
"GHA","2005",435,22496951,83,NA
"GHA","2004",60,21906444,83,NA
"GHA","2003",1939,21329514,80,NA
"GHA","2002",12289,20758326,78,NA
"GHA","2001",13476,20195577,78,NA
"GHA","2000",23068,19665502,90,NA
"GHA","1999",15987,19176791,81,NA
"GHA","1998",23335,18714708,78,NA
"GHA","1997",37261,18268040,73,NA
"GHA","1996",34273,17844010,71,NA
"GHA","1995",40276,17438874,70,NA
"GHA","1994",34821,17040854,68,NA
"GHA","1993",34641,16643633,66,NA
"GHA","1992",39933,16241548,64,NA
"GHA","1991",17135,15843471,63,NA
"GHA","1990",32246,15446982,61,NA
"GHA","1989",19997,15052447,65,NA
"GHA","1988",40456,14671677,59,NA
"GHA","1987",24781,14310790,51,NA
"GHA","1986",11099,13971682,31,NA
"GHA","1985",64517,13651443,21,NA
"GHA","1984",40179,13342487,10,NA
"GHA","1983",36561,12984131,16,NA
"GHA","1982",79636,12584976,21,NA
"GHA","1981",38476,12212960,23,NA
"GHA","1980",82684,11865246,16,NA
"GRC","2023",0,10361295,NA,NA
"GRC","2022",0,10426919,97,83
